timestamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
1646443179598.8142,0.1312255859375,0.00360107421875,0.0107421875,-0.6106870229007634,0.1603053435114503,-0.3740458015267175
1646443179644.3877,0.130615234375,0.00408935546875,0.00946044921875,-0.6106870229007634,0.183206106870229,-0.366412213740458
1646443179689.6235,0.12921142578125,0.00360107421875,0.01031494140625,-0.5954198473282443,0.1984732824427481,-0.366412213740458
1646443179734.81,0.13104248046875,0.00439453125,0.0111083984375,-0.6030534351145038,0.1755725190839694,-0.3587786259541984
1646443179780.174,0.1298828125,0.00250244140625,0.01031494140625,-0.5877862595419847,0.1908396946564885,-0.3893129770992366
1646443179825.3997,0.1300048828125,0.00238037109375,0.0101318359375,-0.5877862595419847,0.1526717557251908,-0.366412213740458
1646443179870.629,0.13140869140625,0.00323486328125,0.009765625,-0.6106870229007634,0.1755725190839694,-0.3587786259541984
1646443179915.8726,0.130126953125,0.00335693359375,0.010986328125,-0.6106870229007634,0.1755725190839694,-0.3587786259541984
1646443179961.1846,0.1302490234375,0.0040283203125,0.01025390625,-0.6030534351145038,0.1908396946564885,-0.3740458015267175
1646443180006.45,0.13043212890625,0.00408935546875,0.00970458984375,-0.6030534351145038,0.1908396946564885,-0.3511450381679389
1646443180051.842,0.13079833984375,0.00347900390625,0.010009765625,-0.6183206106870229,0.1450381679389313,-0.3511450381679389
1646443180097.1594,0.13031005859375,0.00323486328125,0.01043701171875,-0.6030534351145038,0.1679389312977099,-0.3511450381679389
1646443180143.6802,0.1302490234375,0.004150390625,0.01055908203125,-0.5954198473282443,0.1755725190839694,-0.366412213740458
1646443180192.3828,0.12957763671875,0.00286865234375,0.01171875,-0.6106870229007634,0.2290076335877862,-0.3740458015267175
1646443180242.0,0.13067626953125,0.00341796875,0.010986328125,-0.6106870229007634,0.1755725190839694,-0.366412213740458
1646443180292.6335,0.1298828125,0.0040283203125,0.010498046875,-0.6106870229007634,0.1679389312977099,-0.3587786259541984
1646443180342.7815,0.13116455078125,0.00341796875,0.010009765625,-0.5954198473282443,0.1679389312977099,-0.3587786259541984
1646443180391.2732,0.13037109375,0.00323486328125,0.01129150390625,-0.6335877862595419,0.1755725190839694,-0.3816793893129771
1646443180440.2593,0.1307373046875,0.00390625,0.00982666015625,-0.6183206106870229,0.1526717557251908,-0.3511450381679389
1646443180490.8645,0.13006591796875,0.00372314453125,0.01068115234375,-0.5954198473282443,0.1679389312977099,-0.3740458015267175
1646443180541.1765,0.1300048828125,0.002685546875,0.01123046875,-0.6030534351145038,0.1755725190839694,-0.3587786259541984
1646443180589.7163,0.13092041015625,0.00311279296875,0.01043701171875,-0.6030534351145038,0.1755725190839694,-0.3587786259541984
1646443180638.37,0.13006591796875,0.0037841796875,0.01080322265625,-0.5801526717557252,0.1755725190839694,-0.3740458015267175
1646443180688.9243,0.12957763671875,0.003173828125,0.01123046875,-0.6106870229007634,0.183206106870229,-0.3511450381679389
1646443180739.3628,0.13031005859375,0.004150390625,0.0091552734375,-0.6030534351145038,0.1755725190839694,-0.3816793893129771
1646443180787.8557,0.13037109375,0.0045166015625,0.009765625,-0.648854961832061,0.1679389312977099,-0.3816793893129771
1646443180836.5527,0.1309814453125,0.00311279296875,0.010498046875,-0.5877862595419847,0.1755725190839694,-0.3893129770992366
1646443180887.144,0.13092041015625,0.00286865234375,0.01116943359375,-0.5801526717557252,0.2137404580152671,-0.366412213740458
1646443180937.705,0.13018798828125,0.00384521484375,0.0113525390625,-0.5877862595419847,0.2213740458015267,-0.3587786259541984
1646443180986.2031,0.130126953125,0.00347900390625,0.0106201171875,-0.6259541984732825,0.1526717557251908,-0.3740458015267175
1646443181034.7676,0.1298828125,0.0035400390625,0.010498046875,-0.6106870229007634,0.1374045801526717,-0.3587786259541984
1646443181085.5864,0.13037109375,0.00323486328125,0.009765625,-0.6335877862595419,0.1984732824427481,-0.3587786259541984
1646443181136.4536,0.12982177734375,0.00390625,0.01104736328125,-0.5877862595419847,0.1908396946564885,-0.3587786259541984
1646443181185.0862,0.128662109375,0.00286865234375,0.01123046875,-0.5954198473282443,0.2290076335877862,-0.3511450381679389
1646443181233.6992,0.13092041015625,0.00372314453125,0.00933837890625,-0.6183206106870229,0.1221374045801526,-0.3740458015267175
1646443181284.4438,0.1297607421875,0.0037841796875,0.00927734375,-0.6183206106870229,0.1679389312977099,-0.366412213740458
1646443181335.1465,0.13140869140625,0.00384521484375,0.01068115234375,-0.6335877862595419,0.1603053435114503,-0.3511450381679389
1646443181383.7046,0.13006591796875,0.00372314453125,0.01025390625,-0.6259541984732825,0.1755725190839694,-0.3511450381679389
1646443181432.1367,0.1307373046875,0.004150390625,0.01068115234375,-0.6259541984732825,0.1679389312977099,-0.3587786259541984
1646443181482.646,0.13079833984375,0.00372314453125,0.01025390625,-0.5877862595419847,0.1679389312977099,-0.366412213740458
1646443181533.3428,0.13037109375,0.00360107421875,0.01055908203125,-0.6259541984732825,0.1755725190839694,-0.3587786259541984
1646443181582.1873,0.130126953125,0.003662109375,0.00897216796875,-0.6030534351145038,0.1603053435114503,-0.3740458015267175
1646443181630.588,0.13043212890625,0.00421142578125,0.0111083984375,-0.6106870229007634,0.2137404580152671,-0.3740458015267175
1646443181681.2788,0.1304931640625,0.00360107421875,0.0107421875,-0.5801526717557252,0.1755725190839694,-0.3587786259541984
1646443181732.035,0.1300048828125,0.003173828125,0.00946044921875,-0.6030534351145038,0.1755725190839694,-0.3587786259541984
1646443181780.937,0.130126953125,0.0035400390625,0.0093994140625,-0.6030534351145038,0.183206106870229,-0.366412213740458
1646443181829.347,0.130859375,0.00335693359375,0.01055908203125,-0.5954198473282443,0.1908396946564885,-0.366412213740458
1646443181879.6196,0.1300048828125,0.003662109375,0.00994873046875,-0.5954198473282443,0.2061068702290076,-0.3511450381679389
1646443181930.2827,0.13006591796875,0.00390625,0.0098876953125,-0.5954198473282443,0.183206106870229,-0.3587786259541984
1646443181979.525,0.13092041015625,0.00408935546875,0.00946044921875,-0.6030534351145038,0.1908396946564885,-0.3587786259541984
1646443182027.9883,0.12994384765625,0.004638671875,0.01055908203125,-0.6030534351145038,0.1755725190839694,-0.3740458015267175
1646443182078.3704,0.13104248046875,0.00408935546875,0.011474609375,-0.6183206106870229,0.1755725190839694,-0.366412213740458
1646443182129.09,0.1302490234375,0.00341796875,0.01055908203125,-0.6106870229007634,0.183206106870229,-0.366412213740458
1646443182178.4949,0.13043212890625,0.0032958984375,0.01043701171875,-0.6259541984732825,0.1755725190839694,-0.366412213740458
1646443182226.9578,0.13116455078125,0.00390625,0.00970458984375,-0.6106870229007634,0.183206106870229,-0.366412213740458
1646443182277.3547,0.13067626953125,0.00335693359375,0.00982666015625,-0.6106870229007634,0.1603053435114503,-0.3587786259541984
1646443182328.1423,0.13043212890625,0.003662109375,0.0107421875,-0.6106870229007634,0.1755725190839694,-0.366412213740458
1646443182377.5786,0.1300048828125,0.00390625,0.00982666015625,-0.6259541984732825,0.1603053435114503,-0.3587786259541984
1646443182426.0425,0.130126953125,0.00299072265625,0.01055908203125,-0.5954198473282443,0.1679389312977099,-0.3587786259541984
1646443182476.285,0.131591796875,0.0040283203125,0.01068115234375,-0.6030534351145038,0.1755725190839694,-0.3816793893129771
1646443182527.0156,0.13031005859375,0.00335693359375,0.01031494140625,-0.6183206106870229,0.1755725190839694,-0.3893129770992366
1646443182576.5703,0.1307373046875,0.00341796875,0.010009765625,-0.6030534351145038,0.1755725190839694,-0.366412213740458
1646443182624.9514,0.12994384765625,0.00390625,0.0106201171875,-0.6106870229007634,0.183206106870229,-0.3587786259541984
1646443182675.0337,0.12969970703125,0.0032958984375,0.0106201171875,-0.6030534351145038,0.1679389312977099,-0.3740458015267175
1646443182725.7488,0.1300048828125,0.0040283203125,0.00994873046875,-0.5877862595419847,0.183206106870229,-0.3435114503816794
1646443182775.448,0.1307373046875,0.0040283203125,0.01025390625,-0.6183206106870229,0.183206106870229,-0.366412213740458
1646443182823.8171,0.131103515625,0.0035400390625,0.01080322265625,-0.6106870229007634,0.1755725190839694,-0.3587786259541984
1646443182873.792,0.13006591796875,0.00341796875,0.01043701171875,-0.6183206106870229,0.1755725190839694,-0.366412213740458
1646443182924.4922,0.130859375,0.0037841796875,0.00836181640625,-0.5954198473282443,0.183206106870229,-0.366412213740458
1646443182974.262,0.13067626953125,0.0030517578125,0.01104736328125,-0.6106870229007634,0.1679389312977099,-0.3511450381679389
1646443183022.63,0.1307373046875,0.00408935546875,0.0093994140625,-0.6183206106870229,0.1450381679389313,-0.3511450381679389
1646443183072.4585,0.13043212890625,0.00384521484375,0.01068115234375,-0.5877862595419847,0.183206106870229,-0.366412213740458
1646443183123.2056,0.1300048828125,0.00323486328125,0.01068115234375,-0.6183206106870229,0.183206106870229,-0.3587786259541984
1646443183172.9812,0.13018798828125,0.00372314453125,0.00994873046875,-0.6259541984732825,0.1984732824427481,-0.3511450381679389
1646443183221.594,0.1297607421875,0.00396728515625,0.0107421875,-0.6106870229007634,0.1755725190839694,-0.3816793893129771
1646443183271.3542,0.13092041015625,0.00347900390625,0.0101318359375,-0.6106870229007634,0.1603053435114503,-0.3816793893129771
1646443183321.98,0.1300048828125,0.00396728515625,0.01055908203125,-0.6030534351145038,0.1679389312977099,-0.3587786259541984
1646443183371.7302,0.12994384765625,0.00360107421875,0.01116943359375,-0.5877862595419847,0.1908396946564885,-0.3587786259541984
1646443183420.0874,0.1300048828125,0.003662109375,0.010498046875,-0.5954198473282443,0.1679389312977099,-0.3511450381679389
1646443183469.5188,0.130615234375,0.00335693359375,0.01043701171875,-0.5954198473282443,0.1984732824427481,-0.366412213740458
1646443183520.1277,0.12969970703125,0.00335693359375,0.010498046875,-0.6106870229007634,0.1603053435114503,-0.3435114503816794
1646443183570.2417,0.1307373046875,0.00360107421875,0.00982666015625,-0.5954198473282443,0.1679389312977099,-0.3511450381679389
1646443183618.5298,0.130615234375,0.00390625,0.0101318359375,-0.6183206106870229,0.1679389312977099,-0.366412213740458
1646443183667.835,0.1304931640625,0.00341796875,0.01092529296875,-0.5954198473282443,0.1755725190839694,-0.3587786259541984
1646443183718.3904,0.13067626953125,0.0028076171875,0.0103759765625,-0.6106870229007634,0.1755725190839694,-0.366412213740458
1646443183768.5923,0.13067626953125,0.00384521484375,0.011474609375,-0.6030534351145038,0.1755725190839694,-0.3511450381679389
1646443183816.898,0.130615234375,0.003662109375,0.01055908203125,-0.6335877862595419,0.1984732824427481,-0.3740458015267175
1646443183866.085,0.1307373046875,0.00323486328125,0.0107421875,-0.6106870229007634,0.1755725190839694,-0.366412213740458
1646443183916.8767,0.1304931640625,0.002685546875,0.01104736328125,-0.6106870229007634,0.1374045801526717,-0.366412213740458
1646443183967.2844,0.1307373046875,0.00390625,0.0118408203125,-0.6030534351145038,0.1984732824427481,-0.3358778625954198
1646443184015.576,0.1304931640625,0.0040283203125,0.01031494140625,-0.5877862595419847,0.183206106870229,-0.3511450381679389
1646443184064.637,0.1304931640625,0.00372314453125,0.0111083984375,-0.6183206106870229,0.1908396946564885,-0.3740458015267175
1646443184115.2969,0.12982177734375,0.00372314453125,0.01055908203125,-0.6183206106870229,0.1679389312977099,-0.366412213740458
1646443184165.88,0.1297607421875,0.00408935546875,0.01068115234375,-0.6030534351145038,0.1679389312977099,-0.3511450381679389
1646443184214.2383,0.13037109375,0.00347900390625,0.01019287109375,-0.6030534351145038,0.1603053435114503,-0.3740458015267175
1646443184263.526,0.13043212890625,0.0030517578125,0.0101318359375,-0.6183206106870229,0.1755725190839694,-0.3358778625954198
1646443184314.382,0.13018798828125,0.00396728515625,0.01055908203125,-0.6030534351145038,0.1603053435114503,-0.3511450381679389
1646443184370.8037,0.12982177734375,0.00390625,0.01043701171875,-0.6106870229007634,0.183206106870229,-0.3740458015267175
1646443184421.5046,0.13067626953125,0.00347900390625,0.010009765625,-0.6259541984732825,0.1450381679389313,-0.366412213740458
1646443184471.7798,0.131103515625,0.00396728515625,0.0103759765625,-0.6106870229007634,0.1984732824427481,-0.3511450381679389
